UniqueCount	AmbigCount
2	3302
0	3664
0	2033
0	2385
0	3441
1	3684
16	1084
0	2862
0	2444
26	2141
5	366
0	2239
0	809
2	167
0	1832
0	648
0	116
1	0
0	0
0	4
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1282	124
0	20
23	1869
0	5339
14	5006
63	512
0	793
0	784
0	2758
118	11583
0	10543
33	2096
3	1570
4	905
25	8404
6	3621
2	193
4	193
0	24
0	7
1	189
19	1447
89	8726
43	2240
0	2359
25	3646
4	685
13	1437
0	1084
2	1086
0	1860
4	2359
0	3197
1	3
0	3
0	11
52	88
0	15
0	2
0	18
14	64
11	342
1	7
0	249
0	342
8	4116
10	3811
5	1897
0	777
7	842
28	876
1	3123
2	535
2	2372
8	1472
13	2006
0	431
0	919
0	495
4	5
1	480
0	1101
0	216
1	962
541	16025
37	3473
40	5247
17	14720
0	198
18	55
34	319
7	2522
4	2181
5	1394
227	18138
0	6606
4	5097
0	645
2	432
1	182
8	1051
7	2687
0	11452
1	370
0	196
0	385
0	419
0	485
48	526
0	399
0	389
0	472
0	458
0	434
3	283
0	265
0	342
2	105
0	327
0	397
0	358
0	266
0	258
2	15
0	100
0	18
0	22
0	168
0	85
0	79
0	11
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
1	53
1	39
0	0
1	0
2	0
0	0
0	0
0	0
57	0
0	0
0	0
0	0
0	0
0	0
2	2403
0	2388
0	245
30	2421
0	1711
0	16
2	29
0	50
0	75
1	32
0	52
1	99
2	80
0	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	5883
656	6949
3	6012
4	6025
2	814
0	1190
0	6010
22	6688
2	160
3	1358
1	121
0	706
0	51
0	724
4	690
0	696
0	688
1	654
1	300
0	153
0	91
5	141
0	48
0	64
157	2
230	441
4	195
0	1
0	88
0	66
3	56
3	18
0	659
0	1338
0	1242
0	1251
0	0
0	0
0	0
0	0
0	0
0	0
0	0
74	121
0	121
19	1255
5	796
3	1255
8	2162
0	3163
0	2964
5	68
2	2329
13	3141
0	3348
1	3105
11	3117
0	2730
0	3152
0	1255
2	16
0	1
0	12
0	6
1	1226
18	12
3	640
85	1229
0	17
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	74
1	130
487	2090
0	45
2	185
1	1781
3	745
0	0
0	0
1	0
0	2
0	2
373	250
0	3
5	51
0	2415
0	2571
5	2620
0	2578
0	1292
1	2231
0	2041
0	283
0	359
2	217
4	1751
426	2978
7	2366
7	1614
2	205
1	144
1	211
3	187
0	238
2	45
5	12
0	0
0	2862
17	2889
0	58
0	246
2	859
1	145
2	75
0	60
0	0
359	8
8	28
2	2
0	0
0	0
0	2
0	0
0	0
0	0
6	27
1	0
64	50
2	41
0	37
3	14
0	9
0	2
1	246
6	246
0	584
0	0
0	0
0	0
0	38
0	38
2803	30
10	19
0	0
0	0
0	2
0	2
3	3
2	2
0	0
0	10
0	11
0	2
0	0
0	0
31	1724
115	2300
78	2245
8	1086
13	1775
9	4395
3	3193
16	4274
9	577
2	4008
5	3075
2	3298
0	1883
0	1679
0	1738
0	1674
0	942
16	1815
0	1836
0	2011
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	6
0	841
2	1003
1	1038
0	963
0	1097
0	0
0	0
0	0
0	0
0	0
22	305
0	68
0	88
60	181
8	155
10	26
0	2008
2	2534
2	2007
0	2394
0	2398
0	2394
0	2420
0	2408
0	2033
0	805
1	182
0	485
14	357
1	18
0	470
0	349
0	300
2	210
0	190
0	154
0	143
0	96
1	27
1	0
0	0
0	0
0	0
2	1546
1	1466
1	1376
3	1172
1	1196
0	269
0	54
0	13
0	54
0	9
8	6
0	64
0	38
851	655
3	320
2	364
0	41
0	141
0	0
0	0
0	0
0	0
0	1
0	1
0	0
1	2992
8	3036
0	2848
1	277
7	2700
1	2602
0	2711
1	1542
0	40
17	1106
0	78
0	60
0	86
0	165
0	2
0	3
0	3
0	3421
0	2462
0	2888
0	2252
2	2648
0	1906
0	3056
0	3039
0	3193
965	4
0	0
0	8
0	97
42	344
176	562
44	342
0	135
0	555
2	74
2	71
0	53
2	36
3	70
1	26
3	4
0	23
8	2616
22	1400
0	750
0	1234
0	1652
0	1126
0	131
0	529
0	1221
0	493
2	117
0	2555
0	1356
0	1393
3	703
1	315
0	680
0	0
0	198
2	225
3	236
0	225
3	75
0	58
0	12
1	2
2	11
3	11
1	22
0	153
0	175
372	841
0	244
4	72
1	73
1	6
1	69
1	58
1	150
3	339
0	15
0	0
0	2
34	1032
0	736
11	997
3	931
1	909
4	932
0	2589
2	2578
0	2556
4	871
0	2358
0	2395
0	2123
2	1924
0	1735
0	1753
0	1668
0	279
6	167
2	95
1	425
0	929
2	774
3	761
1	378
0	190
0	154
4	77
0	140
0	156
0	127
179	1008
15	270
0	372
0	1002
5	584
1	199
0	50
0	44
0	107
5	228
0	31
19	112
1643	3697
8	1956
5	742
1	77
0	854
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	272
0	92
0	0
0	32
0	28
0	6
2	4
0	1
0	3
23	190
1	314
38	1560
3	1437
0	1474
0	735
0	115
0	331
0	210
0	580
0	66
4833	910
6	837
8	681
0	668
0	438
5	822
0	75
2	741
2	803
0	21
0	2
5	92
2	3
0	42
0	206
0	75
0	144
3	149
0	50
1	58
2	13
0	49
1	84
1	17
2	20
7	2
0	0
4	215
0	4
3	256
0	205
2	123
0	46
2	73
0	113
0	76
0	76
0	38
0	0
3700	152
0	0
5	1
0	0
113	10399
0	2481
1	3645
0	3707
2	699
0	8956
159	8200
1	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	494
0	2211
0	119
0	2281
0	2050
0	81
0	2068
0	2109
0	2247
0	859
0	137
199	2400
0	264
0	2204
0	424
1	144
0	0
1	322
0	959
2	928
4	979
0	188
0	84
0	162
0	709
0	784
0	332
0	89
0	29
1	19
1	54
0	59
0	39
0	25
0	71
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	12
0	4
1	1755
14	1755
87	1752
0	1750
0	1750
0	1749
67	125
0	13
0	0
0	0
0	0
4	782
0	131
33	762
1	140
1	230
0	31
14	709
15	132
0	30
0	26
0	4
5	485
164	1335
0	1263
0	706
2	529
0	745
0	537
0	192
0	98
10	213
1	24
0	14
2	16
0	16
0	0
0	0
0	0
17	950
0	917
4	923
3	917
1	897
212	1209
0	1179
0	405
1	458
0	0
0	0
0	1
0	0
0	1
0	1
0	0
2884	566
3	544
217	47
0	0
0	0
12	59
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
0	3
0	1
0	10
3	9
1	11
2	0
2	8
1	0
0	1
0	1
0	1
0	0
0	2
0	6
0	2
0	0
0	1
0	6
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
5	1646
1	1396
0	1851
0	281
0	499
2	627
0	1841
0	121
0	1824
0	120
6	565
0	1883
4	121
2	183
1	103
1	320
0	306
4	77
0	295
0	0
0	0
0	0
0	0
0	1593
44	1494
3	1000
5	1329
1	1395
0	737
4	715
0	576
2	4
0	0
5	0
0	0
0	0
0	0
2468	4486
3	4186
3	515
559	1015
1	211
1	212
5	954
0	6
2	58
0	203
6	0
0	11
0	40
0	0
0	40
6	0
0	0
0	0
1	0
0	163
8	163
31	149
1	124
1	94
0	104
19	55
1	1142
8	370
0	1588
5	101
33	1907
11	1863
0	1897
9	338
0	518
7	36
0	17
0	36
0	11
0	8
0	7
0	13
0	487
10	471
0	32
2	67
0	487
52	1038
0	1051
0	219
0	7
2	180
8	1068
1	217
1	350
15	345
0	330
0	89
0	81
2	80
0	54
1	48
6	14
3	12
14	329
0	210
0	77
0	107
0	213
0	151
0	75
1	15
0	47
0	28
0	21
0	41
0	13
4	59
1	874
61	112
1	43
7	745
0	934
0	764
1	104
0	815
0	823
6	63
0	816
0	68
1	139
1	129
0	174
0	122
12	129
0	30
0	845
0	0
0	0
73	221
0	9
0	208
0	140
0	36
0	17
0	15
1	13
0	10
0	8
0	0
0	4
0	7
4	7
0	4
0	0
0	3
3	11
0	8
0	0
0	8
0	0
0	0
1	221
3	221
2	5
0	29
0	0
0	0
9	754
1025	1561
11	577
0	320
0	445
0	0
0	0
0	0
0	0
11	129
0	13
0	0
0	0
36	3412
1	2273
3	3485
86	3933
0	383
7	633
2	928
4	2955
0	0
0	0
0	83
1	143
0	1641
0	157
0	1254
0	496
0	204
132	2209
0	250
1	373
0	217
15	2102
0	166
0	180
0	192
0	451
0	1568
0	1812
0	114
1	400
2	8
3	91
956	1065
8	990
2	118
1	11
0	85
2	158
0	25
0	272
7	86
1	1649
0	117
0	1571
1	61
0	30
0	209
0	438
0	453
0	90
0	90
0	52
2	367
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
112	527
0	484
4	385
0	2
0	66
1	2376
1	2363
45	3110
0	3043
1	2489
0	2921
0	2746
0	3007
0	3044
0	2865
1	2375
0	688
10	1890
5	1308
0	1578
0	2856
0	1380
5	2196
0	2153
1	2107
3	2115
0	174
0	1303
0	1184
1	523
1	909
0	364
25	25
4	762
0	508
0	215
0	321
13	350
0	9
4	76
17	147
2	34
0	1055
0	753
0	984
0	194
0	5
0	40
1	20
0	92
0	26
0	6
1	8
0	188
125	257
4	107
0	7
3	194
0	172
1	199
0	44
26	12
0	0
0	0
0	65
11	85
0	36
3	379
1	369
1	202
3	181
4	91
2	65
211	47
0	6
12	41
1	10
0	3
1	142
10	12
2	131
0	101
1	131
0	7
0	0
0	129
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	554
2	2
0	619
2	20
1	689
0	691
0	654
0	18
2	27
2	121
2	1731
2	2108
0	364
0	936
0	200
1	330
2	410
3	329
0	245
9	1555
4	814
16	1350
0	510
0	0
0	0
0	1
0	1
1	0
13	1160
13	1740
0	5187
0	4020
0	2961
0	653
1	97
0	754
1	4074
0	5027
20	700
1	103
0	587
0	284
0	343
920	258
1	197
0	187
1	66
4	45
0	165
0	160
2	165
0	17
0	15
0	158
0	158
17	1
0	4518
0	2998
0	5239
0	5185
0	1992
0	1
0	1
0	0
1	6834
4160	13520
6	13490
0	2
0	2
0	2
0	2
0	0
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	82
4	684
8	71
0	647
6	631
0	620
0	80
1	28
0	14
1	32
0	236
0	61
507	8
0	623
7	378
0	594
0	599
0	77
0	195
0	34
0	58
2	1
1	21
0	41
0	51
1	40
11	45
0	3
0	3
0	5
0	4
2	12
0	3
0	3
0	0
0	1
0	2
2311	24
7	61
23	2755
9	2725
0	259
3	248
13	425
3	546
0	70
910	87
0	15
4	15
0	13
0	13
0	0
480	5
0	1
66	1
85	410
0	13
13	136
0	54
0	82
10	260
0	18
0	37
0	12
0	95
0	0
0	45
0	4
7	48
1	4
0	12
0	16
0	30
0	0
31	6298
0	789
2	775
0	31
23	77
0	28
1	33
0	6271
1	0
0	0
0	0
0	0
0	0
0	0
3	1360
0	1361
15	848
0	1003
0	298
8	294
5	1125
0	750
0	622
0	278
1	168
0	619
4	480
10	549
3	292
2	159
0	142
0	260
1	67
0	181
114	1156
0	5
9	629
0	685
5	50
0	0
0	1
0	1
0	1
0	667
0	5
0	4
0	6
0	2
0	1
0	3
0	663
0	0
0	0
76	255
1	200
0	30
0	78
0	23
0	31
2	9
6	3
4	26
3	64
1	32
0	40
0	8
0	11
0	75
1	103
10	645
1	136
10	513
5	205
0	334
1	345
0	383
7	89
1	115
4	793
3	793
1	133
0	0
1	0
0	527
0	514
4	86
3	66
2	41
0	337
1	124
1	31
0	293
0	329
46	253
0	53
1	42
0	185
2	168
0	0
4	5
0	4
0	5
0	0
0	5
0	5
0	5
0	5
0	5
0	5
0	2
0	1
0	0
0	1
0	0
27	1170
0	1142
2	718
0	1144
0	199
0	339
0	67
0	424
5	380
0	155
0	144
0	139
0	0
0	9
0	5
0	1
0	2
0	400
0	702
0	890
0	869
0	892
0	883
3	888
0	883
0	883
0	889
0	856
0	881
0	849
6	274
0	748
1	289
8	3
2	144
4	147
1	7
6	4
2	26
9	4
49	101
20	22
3	59
0	2054
0	1925
9	395
0	1798
0	1937
1	1794
0	1913
0	1986
0	1548
2	223
2	53
0	1060
3	171
4	244
0	157
0	158
0	270
0	362
0	396
1493	14
0	1025
0	1097
0	197
1	701
0	19
2	43
0	19
6	78
3	12
0	797
0	82
0	84
0	124
0	212
0	28
1	84
0	0
0	0
1777	656
3	187
0	453
0	361
1	281
0	200
0	14
0	12
0	62
0	16
0	55
0	60
0	192
0	6
0	4
0	6
0	27
0	2
0	12
0	48
0	4
0	48
0	11
0	4
0	7
0	5
0	30
0	6
0	9
0	6
0	11
0	13
0	5
0	62
0	192
0	631
0	3810
0	0
0	0
0	0
0	783
2	920
0	882
0	834
0	861
0	799
0	837
0	943
0	789
0	637
0	750
0	828
1	713
0	933
0	862
0	953
0	824
0	751
1	862
0	898
0	566
0	853
0	746
0	851
0	425
0	744
0	834
0	568
0	748
0	693
0	820
0	499
0	718
0	866
0	234
0	869
0	797
0	641
0	780
0	741
0	762
0	778
0	771
1	590
0	238
6	4881
2	288
0	525
9	5063
4	554
0	709
1	2592
4	3156
1	583
1	2950
22	3645
0	376
16	3429
109	304
0	281
2	98
0	120
0	81
2	123
0	114
0	68
0	95
1	62
1	19
0	21
0	0
0	0
0	0
0	0
0	1
0	17
51	24
0	16
0	6
0	1129
0	969
8	1091
13	370
4	71
740	1319
1	738
40	707
5	233
0	89
262	279
0	200
0	11
0	16
0	3
2	753
17	2938
1	2343
1	348
4	149
15	150
0	220
15	220
10	10
6	673
0	976
0	191
0	369
40	852
0	193
1	0
5	907
1	102
2	128
4	906
0	506
5	100
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	225
0	1701
0	1831
0	1146
5	630
1	480
0	525
0	182
2	250
2	175
0	175
0	147
3	165
0	143
0	95
0	99
0	96
0	46
4	86
0	96
4	52
0	0
56	103
1	81
3	51
1	46
691	131
16	120
0	110
0	77
0	0
0	0
0	0
0	0
0	0
0	0
0	98
5	108
0	98
0	41
0	17
3	147
23	197
3	4840
1	87
1	4834
0	0
0	0
0	5
0	53
0	0
0	0
3	157
4	1
1	1
0	0
56	1521
32	632
14	1089
2	1098
0	158
1	480
0	4
0	26
0	20
0	7
1	36
0	6
0	96
0	99
0	17
0	0
0	1253
1	952
5	1081
0	1144
5	1103
2	1104
0	1173
0	1119
0	1164
0	935
1	1057
0	1129
0	965
0	1051
0	993
0	295
0	482
0	419
0	415
0	121
0	38
2118	2644
0	2
0	3
0	139
19	347
0	1283
0	2
0	2
0	17
1	151
0	3
0	138
2	1037
14	1064
3	1062
0	1924
0	1259
0	1703
0	1687
0	1038
5	9336
0	8167
101	9011
79	7424
0	3156
0	541
4	672
4412	2242
10	149
20	2101
0	460
0	484
0	477
1	115
0	192
0	429
0	57
0	38
0	1706
2	1699
0	174
0	171
0	103
10	1
0	1
0	4
0	4
0	4
0	113
0	4
0	12
0	2
0	3
0	113
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	1
247	58
0	57
64	257
0	2
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	21
372	35
1	329
0	16
9	361
1	15
1	325
5	25
35	110
0	0
2	0
5	2768
1	2539
6	1026
1	826
6	205
4	208
1	154
20	28
9	40
0	0
5	1258
0	150
0	241
0	344
0	317
0	1222
1	1175
11	948
0	1187
0	250
0	112
1	386
0	1205
0	136
0	163
0	340
0	257
0	431
0	388
0	106
0	10
1	96
1	420
0	344
0	213
1	470
0	339
3	441
0	1012
5	123
0	470
0	359
0	311
1	65
0	983
0	306
0	81
10	197
33	195
0	57
0	513
0	28
0	310
0	768
0	779
1	13
1	18
0	15
8	28
0	195
0	261
0	248
0	225
1	14
0	15
1	315
0	26
7	125
0	1367
0	1486
0	1529
0	1507
1	1420
0	1508
5	1406
0	1384
0	1392
0	1238
0	1373
0	1373
0	651
4	440
32	67
0	446
0	424
4	4
0	4
0	4
0	1
0	0
0	0
0	0
9	3
0	1371
786	1389
32	776
5	378
0	0
0	0
0	0
0	0
0	0
2866	1239
0	262
6	966
1	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4324	113
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	9
0	203
0	518
0	555
0	590
1	356
0	307
0	125
0	124
0	72
0	82
0	28
1	211
1	49
0	2
0	23
1	50
0	49
0	47
0	85
0	65
0	50
0	63
0	49
0	45
9	84
1	3
0	0
5	60
3	1
0	0
0	0
1	379
1	404
0	412
0	392
0	145
1	133
6	86
0	99
0	87
0	72
0	45
1	42
15	10
0	0
1	7
0	0
2	347
0	1657
27	360
1	445
30	1771
1	62
1	41
89	1684
2	1683
0	163
1	18
3	3223
0	2911
5	178
15	1652
0	2006
1	289
10	1364
0	716
1	254
0	198
2772	627
1	32
2	80
2	396
2462	484
17	370
20	107
0	0
0	0
0	0
0	0
0	0
1554	6241
0	6234
0	965
0	791
8	1359
0	5824
118	704
2117	5863
79	440
0	616
10	2299
5	3069
7	305
0	0
4	11
0	6
0	0
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	2
0	30
2	34
0	0
0	6
5	33
70	41
0	0
0	0
0	0
4	910
0	432
0	679
80	791
17	65
2	252
0	350
3	53
0	365
0	256
0	164
0	26
0	6
0	8
0	7
0	64
76	924
0	169
0	53
0	100
0	104
0	46
0	11
0	16
0	117
2	114
0	2
0	0
0	214
23	253
0	29
4	12
0	6
6	33
2	10
0	0
0	0
0	0
74	11880
3	14601
0	11924
0	11785
7	4892
0	8618
0	5675
0	9402
0	6962
0	7598
0	0
0	0
0	0
0	0
0	0
0	0
22	4693
4	4350
0	1
5	4054
2	380
3	4141
0	161
11	161
1	66
1	97
0	144
0	167
0	0
0	18
0	26
0	4
4	30
0	30
0	0
1	4
0	3
3	6
0	1
0	0
0	0
0	0
175	278
13	213
0	138
0	0
2	3
0	3
0	0
2	2
0	3
0	0
0	0
0	0
2	41
88	3010
0	2227
0	1927
0	2188
0	757
0	2467
0	1447
0	1050
0	2848
0	1477
4	2861
0	2760
0	2558
98	1205
0	1084
1	322
0	887
1	2211
0	779
0	0
0	13
0	0
0	11
0	13
0	13
0	0
0	12
0	0
0	6
0	13
0	0
0	11
0	0
4	1746
3005	3281
0	2272
0	346
672	57
1	41
4	0
34	414
1	421
0	164
1	376
0	126
0	10
1	115
0	74
0	72
1	67
3	36
0	30
0	23
2	5
0	0
316	3885
4	3612
0	1611
2	1270
0	939
5	599
1	560
8	25
0	20
1	18
0	0
0	0
0	0
0	0
1	451
0	1344
1	1342
2	1294
0	1310
1	1291
2	1296
0	1281
0	1304
10	408
0	70
0	81
1	22
0	40
176	268
0	206
9	158
41	543
15	1467
9675	15855
0	1139
9	72
1	575
2	1959
7	2046
20	2871
7	1925
0	1705
4	3707
1	2039
0	3414
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1892	1038
7	959
1	637
135	6990
22	6989
0	426
8	555
6	319
7	5133
0	5185
0	5136
3	72
0	2644
4	1322
0	2846
36	2019
11	130
0	2367
0	312
0	857
0	546
16	463
0	294
0	122
0	415
20	336
0	2040
0	417
10	2105
0	428
2	481
3	2092
0	150
1	109
0	52
3	0
0	0
0	42
0	58
0	55
0	50
0	1
0	58
0	5
190	654
7	627
1	55
3	171
0	196
7	322
2	189
1	227
3	43
2	308
3	308
3633	404
23	1538
14	913
1	1291
261	2158
44	1069
30	1385
1	469
9	445
331	1093
0	277
5	0
10	1062
0	0
6	67
0	0
0	0
0	1
0	1
0	625
1	113
0	124
0	648
0	612
0	670
0	23
26	691
0	159
0	647
2	586
0	549
0	523
1	598
0	94
63	425
88	953
2	834
0	2
13	141
95	1830
15	30
1	1089
0	1713
5	55
0	0
3	232
0	93
1	235
0	87
0	22
0	75
27	3478
0	3227
0	3149
0	2048
0	1671
0	688
1	44
32	1160
4	292
0	138
0	110
3	683
56	133
3	776
0	97
3	13
0	73
1	16
9	2371
1	4
0	4
1	53
6	212
0	2367
0	2364
1479	20
0	1
9	11
370	1182
3	1014
0	80
0	75
0	44
0	40
8	3415
1	2735
0	2720
5	2547
0	2080
2	185
0	366
0	331
1	152
2	17
16	4067
0	38
0	1319
2	1329
2	272
1	1369
0	1328
5	248
0	452
0	66
0	116
3	2146
3	2166
0	627
3	200
3	1113
0	161
6	280
3	4
0	58
1	155
0	176
0	176
6	131
7	98
0	88
0	87
0	61
0	3
0	6
0	167
5	524
0	525
0	530
0	58
0	11
0	23
1	17
0	19
0	16
0	16
3	11
0	23
0	83
0	3
1	42
0	8
0	33
35	199
2	199
0	4
0	4
0	0
0	0
0	0
0	0
0	0
26	75
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	2
0	21
0	2
0	1
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	0
0	2
0	1
0	3
0	19
0	50
0	50
0	0
0	11
0	49
0	47
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	61
0	0
0	0
0	0
2	15
0	34
0	34
470	152
54	31
0	16
1	14
0	334
0	744
0	754
0	46
0	1162
5	974
0	665
0	707
0	713
1	685
0	811
0	962
0	1140
0	1145
0	1043
0	1106
0	1086
0	1103
0	1057
0	1054
1	1117
0	1107
1	1023
0	1121
0	1067
0	393
0	1046
0	823
30	724
0	1018
0	1022
0	904
0	906
0	942
0	1121
0	1105
0	1120
0	1091
0	530
0	125
1	747
0	79
0	370
0	96
0	164
16	72
0	264
21	224
0	132
0	8140
0	8141
0	7753
1	8081
0	8209
0	6882
0	7991
0	7403
0	7995
0	7665
0	7291
0	7806
0	7854
0	7049
0	7779
0	7871
0	5701
0	7797
0	7986
0	8004
0	7968
0	7969
0	7376
1	2109
0	7990
0	7965
0	2098
0	7199
0	7086
0	7378
0	7854
35	7685
0	7185
0	7995
0	7602
0	176
1	4815
1	324
0	598
3	85
0	3409
4	161
0	333
0	232
0	180
0	1212
2	141
0	178
0	204
0	991
0	183
0	222
3	321
13	46
0	118
0	1190
0	1097
1	1104
0	0
782	1447
0	862
1	29
0	1504
0	70
0	0
62	1504
0	780
1	155
0	2
0	0
0	0
0	0
0	0
7	20
0	0
0	0
0	0
0	0
0	0
2	11
0	5
0	5
0	2
0	5
0	5
0	0
0	0
0	0
0	0
1848	704
4	66
1	206
9	274
0	329
0	48
2	1
10	0
0	0
0	0
29	646
25	375
0	653
1	43
0	197
1	183
0	69
119	4940
9	4940
3	921
2	315
12	668
0	103
0	1137
0	1142
0	1155
0	1173
91	1373
13	1059
0	1023
0	1008
3	340
2	309
1	238
0	95
2	194
0	207
0	91
0	53
0	179
0	51
0	16
2	109
0	139
0	135
0	116
0	125
1	124
0	107
1	99
0	134
1	111
3	113
0	0
0	0
0	0
3	45
0	0
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	85
0	0
0	0
0	0
0	0
0	0
42	111
0	0
1	45
0	0
0	0
0	0
0	39
11	35
0	359
0	357
9	94
28	80
4	125
0	45
2	91
0	4
6	157
0	0
0	140
0	5
0	3
0	1
0	11
1	45
0	60
0	41
0	6
15	30
1	16
0	16
0	19
0	17
0	17
0	19
1	19
0	11
0	6
0	0
0	4
1	3
0	8
0	189
4	9
0	1
0	0
0	0
0	23
0	19
0	0
0	23
0	0
0	1
0	0
0	0
0	1
0	6
0	0
0	23
0	23
0	23
4	688
2	590
82	623
0	37
0	0
0	0
4	0
0	0
231	68
30	2883
399	3285
2	1334
1	66
0	384
1	107
7	1901
2	2434
4	45
0	94
59	3432
0	3295
5	1274
0	3167
9	1507
3	3438
0	3279
2	377
6	376
1	265
1	8
0	375
0	0
0	0
0	0
0	0
0	0
623	710
0	8
16	94
0	477
2	103
0	159
0	153
0	354
0	6
1	2
1445	706
2	655
0	602
17	158
4	5345
4	5303
20	5320
4	3828
1	486
4	2371
3	0
5	440
0	2259
0	378
0	33
13	1503
0	223
0	0
0	5
0	156
0	158
0	31
0	156
0	154
0	146
0	142
0	118
0	106
0	108
0	3
0	49
0	29
0	9
0	7
0	7
0	4
0	2
0	0
0	1
0	0
0	0
0	0
0	0
0	0
219	0
0	0
3	2
0	0
1	560
0	453
1	478
1	275
0	365
0	468
0	11
0	336
0	454
4	58
4	151
5	497
0	403
0	260
0	285
0	186
0	102
7	59
0	1
2	1
0	177
0	104
0	161
0	71
0	69
1	31
0	0
1090	16
8	579
0	62
0	582
4	576
0	172
0	36
0	28
0	0
0	14
1	0
29	55
0	0
0	0
18	71
13	7
0	0
6	52
0	52
1	20
0	14
0	52
1	49
0	16
0	52
0	1
0	11
0	0
0	52
0	2
0	2
2	3346
0	3122
1	587
2	376
0	2926
6	2339
0	76
1	167
0	1036
0	984
10	1581
34	1151
1	256
3	1343
0	646
12	901
0	167
0	532
0	0
0	0
0	0
0	0
0	111
0	617
0	87
0	618
11	634
20	655
0	105
16	294
0	62
0	18
0	85
55	4113
1	4209
4	3085
7	975
1	98
1	0
117	3
0	2
0	2
16	76
0	0
0	1
0	0
0	0
0	29
35	214
0	29
0	0
0	62
0	0
13	51
1072	5387
0	1368
6	2276
1	4653
1	1789
0	1333
0	0
0	0
3255	251
1696	340
0	330
0	2
3027	642
0	45
25	558
0	142
3056	1826
0	1749
0	323
3	79
1	47
244	1957
0	1573
5	1622
2	938
0	57
3	347
0	4
0	0
2	20
0	12
0	5
1	2
0	5
0	0
13	1763
61	2055
3	1787
0	867
0	630
1	2
1	0
0	0
0	7
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
469	307
0	50
4	5
0	277
8	437
0	607
0	601
0	725
13	63
0	592
10	212
1	65
0	41
0	123
26	120
0	691
0	2
0	2
0	0
0	0
0	146
0	0
0	5
0	5
0	5
0	4
0	5
0	5
0	5
0	5
2	1
0	2
1174	840
3	88
2	782
2	0
165	159
0	19
0	5
0	85
0	16
0	38
0	14
0	28
0	87
0	34
0	62
0	13
1	10
0	0
6	578
431	1863
5	1760
0	1431
28	1493
7	1879
0	1398
0	548
0	255
0	79
0	83
0	80
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
444	2
29	9
0	98
0	613
2	760
2	118
0	117
0	903
4	534
1	79
0	565
0	14
0	99
0	108
0	133
0	293
0	167
0	119
0	459
1	30
0	407
3	8290
2	8077
0	10452
6	5573
0	10453
296	10530
0	8922
22	7934
12	6932
0	2343
0	0
70	413
0	23
3	366
0	98
0	403
1	28
0	44
0	414
1	238
9	284
0	47
0	32
1	2234
2	101
12	1562
0	246
18	2475
0	2381
0	0
0	0
0	4
0	3
0	0
0	0
0	0
28	1549
5	1562
0	1840
0	1845
0	676
0	1767
0	1751
1	594
0	1154
0	1400
0	1507
0	773
0	1041
7	1173
0	816
8	583
0	543
0	217
1	251
44	5112
1	5717
19	6867
3	3057
